Date,Hour,Period,Temperature_°C,Humidity_%,CO₂_ppm,Soil_Moisture_%,Light_lux,Crop_ID
2025-04-04,4,Night,16.3,69.0,891.9,73.7,266.0,T002
2025-04-04,5,Night,17.7,69.4,818.5,65.3,346.0,T002
2025-04-04,6,Day,22.1,66.4,1028.6,66.6,19274.0,T002
2025-04-04,7,Day,22.9,68.8,1119.5,77.4,17925.0,T002
2025-04-04,8,Day,25.2,61.0,1122.2,78.7,17415.0,T002
2025-04-04,9,Day,26.0,63.3,1074.5,61.1,15028.0,T002
2025-04-04,10,Day,23.5,66.1,1136.8,77.5,12261.0,T002
2025-04-04,11,Day,23.1,60.2,1191.1,64.4,11127.0,T002
2025-04-04,12,Day,24.8,65.2,1196.0,65.5,19978.0,T002
2025-04-04,13,Day,23.6,66.4,1197.1,76.2,10560.0,T002
2025-04-04,14,Day,25.9,61.6,1169.6,76.8,15422.0,T002
2025-04-04,15,Day,22.8,62.6,1004.3,77.2,13177.0,T002
2025-04-04,16,Day,24.3,68.3,1063.7,62.3,12358.0,T002
2025-04-04,17,Day,24.7,69.3,1179.2,64.1,18638.0,T002
2025-04-04,18,Night,17.8,73.8,900.4,65.0,302.0,T002
2025-04-04,19,Night,18.7,69.3,805.1,77.6,295.0,T002
2025-04-04,20,Night,17.5,70.1,845.3,63.7,396.0,T002
2025-04-04,21,Night,19.2,66.8,875.1,66.6,357.0,T002
2025-04-04,22,Night,17.1,71.4,829.9,65.0,174.0,T002
2025-04-04,23,Night,19.5,66.6,885.6,72.9,411.0,T002
2025-04-05,0,Night,16.6,71.3,854.6,65.0,169.0,T002
2025-04-05,1,Night,19.2,69.4,805.2,62.3,131.0,T002
2025-04-05,2,Night,19.4,71.0,921.2,75.2,197.0,T002
2025-04-05,3,Night,18.8,74.5,806.0,60.4,353.0,T002
2025-04-05,4,Night,16.8,65.9,898.4,76.2,317.0,T002
2025-04-05,5,Night,17.2,65.8,800.8,79.2,380.0,T002
2025-04-05,6,Day,25.8,61.1,1041.7,71.9,16392.0,T002
2025-04-05,7,Day,25.6,66.2,1083.6,75.2,18080.0,T002
2025-04-05,8,Day,23.7,64.0,1126.1,65.0,11171.0,T002
2025-04-05,9,Day,24.9,69.6,1065.3,62.6,13494.0,T002
2025-04-05,10,Day,25.4,65.1,1016.7,60.8,10166.0,T002
2025-04-05,11,Day,22.6,60.4,1160.8,75.8,17064.0,T002
2025-04-05,12,Day,22.2,68.9,1075.7,79.2,19498.0,T002
2025-04-05,13,Day,24.2,65.3,1044.0,75.4,19397.0,T002
2025-04-05,14,Day,25.7,63.1,1168.4,63.6,10634.0,T002
2025-04-05,15,Day,24.7,62.3,1002.9,77.0,16198.0,T002
2025-04-05,16,Day,22.7,64.0,1199.6,75.6,13360.0,T002
2025-04-05,17,Day,22.3,61.8,1034.7,75.1,16296.0,T002
2025-04-05,18,Night,18.6,68.1,844.0,76.2,62.0,T002
2025-04-05,19,Night,18.0,73.6,874.8,71.2,380.0,T002
2025-04-05,20,Night,16.3,73.5,899.9,62.6,181.0,T002
2025-04-05,21,Night,18.1,66.8,934.1,66.9,305.0,T002
2025-04-05,22,Night,19.8,65.7,811.3,63.6,393.0,T002
2025-04-05,23,Night,18.6,73.7,977.4,64.1,285.0,T002
2025-04-06,0,Night,19.8,71.6,851.9,63.3,396.0,T002
2025-04-06,1,Night,16.6,69.3,841.5,60.2,163.0,T002
2025-04-06,2,Night,17.7,73.3,825.1,78.5,169.0,T002
2025-04-06,3,Night,19.3,73.6,969.6,68.3,6.0,T002
2025-04-06,4,Night,17.0,71.4,927.1,78.8,73.0,T002
2025-04-06,5,Night,19.7,68.0,958.5,72.2,269.0,T002
2025-04-06,6,Day,25.8,67.2,1173.4,72.1,16198.0,T002
2025-04-06,7,Day,22.5,63.7,1098.9,68.4,12672.0,T002
2025-04-06,8,Day,25.5,69.2,1025.8,77.3,16519.0,T002
2025-04-06,9,Day,22.8,61.5,1021.7,76.6,13990.0,T002
2025-04-06,10,Day,25.2,64.4,1145.7,71.6,12724.0,T002
2025-04-06,11,Day,23.6,67.6,1121.6,78.6,13950.0,T002
2025-04-06,12,Day,23.4,63.2,1137.7,64.1,10085.0,T002
2025-04-06,13,Day,23.6,68.9,1138.9,64.1,19779.0,T002
2025-04-06,14,Day,24.5,64.6,1063.8,64.3,10875.0,T002
2025-04-06,15,Day,25.4,60.8,1171.5,72.5,16459.0,T002
2025-04-06,16,Day,22.3,64.3,1172.5,62.9,12983.0,T002
2025-04-06,17,Day,23.4,61.6,1140.1,61.4,14979.0,T002
2025-04-06,18,Night,20.0,65.1,818.1,74.8,474.0,T002
2025-04-06,19,Night,19.9,66.4,943.6,78.5,339.0,T002
2025-04-06,20,Night,17.6,72.5,852.2,73.3,332.0,T002
2025-04-06,21,Night,19.2,65.2,947.0,73.9,208.0,T002
2025-04-06,22,Night,16.6,71.1,922.0,68.9,41.0,T002
2025-04-06,23,Night,19.2,71.8,980.5,67.6,203.0,T002
2025-04-07,0,Night,17.0,67.2,917.0,64.7,443.0,T002
2025-04-07,1,Night,18.2,69.4,894.5,71.0,343.0,T002
2025-04-07,2,Night,17.5,68.7,999.2,74.0,384.0,T002
2025-04-07,3,Night,17.3,71.4,985.1,60.3,48.0,T002
2025-04-07,4,Night,16.3,65.1,866.3,69.6,140.0,T002
2025-04-07,5,Night,19.3,74.0,885.7,68.3,17.0,T002
2025-04-07,6,Day,23.0,66.5,1169.3,68.7,19530.0,T002
2025-04-07,7,Day,24.7,64.1,1019.9,61.2,11143.0,T002
2025-04-07,8,Day,22.7,64.1,1092.6,67.9,19384.0,T002
2025-04-07,9,Day,25.1,63.1,1157.1,73.8,15097.0,T002
2025-04-07,10,Day,25.5,61.9,1001.5,61.6,16420.0,T002
2025-04-07,11,Day,24.9,69.1,1115.4,77.7,14760.0,T002
2025-04-07,12,Day,25.3,68.5,1040.0,74.4,16464.0,T002
2025-04-07,13,Day,25.4,62.5,1180.4,66.1,17112.0,T002
2025-04-07,14,Day,25.8,65.0,1074.3,63.7,13466.0,T002
2025-04-07,15,Day,24.6,65.5,1124.8,79.0,10464.0,T002
2025-04-07,16,Day,23.7,63.4,1155.2,66.3,19015.0,T002
2025-04-07,17,Day,25.2,68.0,1139.7,70.4,15099.0,T002
2025-04-07,18,Night,19.5,66.7,958.1,62.4,470.0,T002
2025-04-07,19,Night,18.1,66.2,998.5,61.5,263.0,T002
2025-04-07,20,Night,17.2,65.7,891.9,71.1,157.0,T002
2025-04-07,21,Night,16.4,65.2,915.0,60.3,156.0,T002
2025-04-07,22,Night,18.0,65.2,875.6,64.0,342.0,T002
2025-04-07,23,Night,18.2,67.9,876.7,66.1,136.0,T002
2025-04-08,0,Night,19.8,69.2,941.4,68.4,433.0,T002
2025-04-08,1,Night,18.6,66.5,931.3,79.7,284.0,T002
2025-04-08,2,Night,18.4,65.6,999.7,77.0,148.0,T002
2025-04-08,3,Night,17.5,69.6,992.7,72.4,469.0,T002
2025-04-08,4,Night,16.3,66.2,828.7,66.4,462.0,T002
2025-04-08,5,Night,18.5,70.1,917.7,78.9,9.0,T002
2025-04-08,6,Day,25.4,62.3,1117.3,77.1,17052.0,T002
2025-04-08,7,Day,22.9,61.9,1043.7,79.7,13203.0,T002
2025-04-08,8,Day,23.4,64.1,1145.3,61.6,17645.0,T002
2025-04-08,9,Day,24.6,60.7,1180.1,65.9,18080.0,T002
2025-04-08,10,Day,25.7,67.9,1073.0,74.5,17209.0,T002
2025-04-08,11,Day,22.1,68.3,1116.2,75.9,19822.0,T002
2025-04-08,12,Day,22.1,67.8,1002.1,75.5,19482.0,T002
2025-04-08,13,Day,25.3,68.7,1180.8,70.1,11782.0,T002
2025-04-08,14,Day,24.6,69.7,1025.1,66.0,10106.0,T002
2025-04-08,15,Day,22.7,62.1,1164.0,77.8,14437.0,T002
2025-04-08,16,Day,22.9,65.9,1083.0,63.4,10362.0,T002
2025-04-08,17,Day,23.4,62.9,1161.6,70.8,13263.0,T002
2025-04-08,18,Night,16.4,72.5,964.1,71.7,177.0,T002
2025-04-08,19,Night,16.7,70.8,896.9,69.0,449.0,T002
2025-04-08,20,Night,18.0,74.9,995.7,69.3,128.0,T002
2025-04-08,21,Night,17.6,68.2,804.2,72.7,237.0,T002
2025-04-08,22,Night,17.8,74.4,927.4,74.9,208.0,T002
2025-04-08,23,Night,19.4,74.2,855.9,68.8,465.0,T002
2025-04-09,0,Night,19.1,74.7,916.6,67.2,13.0,T002
2025-04-09,1,Night,18.4,68.9,897.3,66.1,76.0,T002
2025-04-09,2,Night,19.7,68.3,866.8,60.8,71.0,T002
2025-04-09,3,Night,17.7,65.2,963.4,78.4,265.0,T002
2025-04-09,4,Night,16.2,68.8,888.0,79.8,294.0,T002
2025-04-09,5,Night,18.4,70.4,956.6,77.3,48.0,T002
2025-04-09,6,Day,24.7,68.3,1141.6,65.1,14266.0,T002
2025-04-09,7,Day,22.3,62.6,1190.6,63.5,10017.0,T002
2025-04-09,8,Day,25.5,64.3,1089.9,69.8,14636.0,T002
2025-04-09,9,Day,22.9,67.1,1089.0,78.5,17236.0,T002
2025-04-09,10,Day,23.3,60.7,1156.6,63.6,19604.0,T002
2025-04-09,11,Day,25.9,69.6,1140.3,69.7,16719.0,T002
2025-04-09,12,Day,23.0,64.0,1173.1,78.8,11681.0,T002
2025-04-09,13,Day,23.1,64.5,1067.3,79.7,17145.0,T002
2025-04-09,14,Day,25.9,64.0,1135.3,66.0,14402.0,T002
2025-04-09,15,Day,22.7,68.7,1070.0,72.2,17292.0,T002
2025-04-09,16,Day,22.8,66.1,1020.7,73.2,17883.0,T002
2025-04-09,17,Day,24.5,66.4,1142.8,65.0,13841.0,T002
2025-04-09,18,Night,18.3,71.5,995.9,78.8,176.0,T002
2025-04-09,19,Night,18.6,71.2,882.5,69.8,309.0,T002
2025-04-09,20,Night,18.5,68.8,881.1,73.1,441.0,T002
2025-04-09,21,Night,18.0,68.9,859.0,67.7,458.0,T002
2025-04-09,22,Night,19.3,66.9,963.0,71.6,294.0,T002
2025-04-09,23,Night,18.1,66.8,919.7,65.0,93.0,T002
2025-04-10,0,Night,16.9,68.1,853.0,71.0,300.0,T002
2025-04-10,1,Night,17.6,72.1,843.2,64.7,475.0,T002
2025-04-10,2,Night,17.3,66.7,881.9,62.8,257.0,T002
2025-04-10,3,Night,17.7,74.4,833.7,65.0,376.0,T002
2025-04-10,4,Night,17.3,71.1,885.1,67.9,400.0,T002
2025-04-10,5,Night,17.0,72.4,842.8,75.6,71.0,T002
2025-04-10,6,Day,22.3,66.1,1169.8,69.9,14762.0,T002
2025-04-10,7,Day,23.4,68.7,1137.9,60.2,13037.0,T002
2025-04-10,8,Day,22.6,63.6,1070.9,76.1,11229.0,T002
2025-04-10,9,Day,24.8,68.4,1038.7,74.4,10492.0,T002
2025-04-10,10,Day,24.6,68.3,1127.1,66.1,11693.0,T002
2025-04-10,11,Day,25.2,66.2,1085.1,62.9,10513.0,T002
2025-04-10,12,Day,22.2,64.0,1037.8,64.8,14148.0,T002
2025-04-10,13,Day,23.8,68.3,1019.4,72.0,10607.0,T002
2025-04-10,14,Day,23.4,63.5,1004.3,65.9,15134.0,T002
2025-04-10,15,Day,23.4,66.3,1029.4,61.0,11036.0,T002
2025-04-10,16,Day,24.8,63.8,1182.5,74.2,10897.0,T002
2025-04-10,17,Day,24.1,65.5,1165.0,60.2,17323.0,T002
2025-04-10,18,Night,18.1,68.9,852.9,69.8,281.0,T002
2025-04-10,19,Night,16.1,72.2,935.9,79.0,183.0,T002
2025-04-10,20,Night,17.0,66.8,819.7,75.3,125.0,T002
2025-04-10,21,Night,17.8,73.9,947.6,77.3,260.0,T002
2025-04-10,22,Night,18.2,74.7,889.5,74.4,129.0,T002
2025-04-10,23,Night,17.4,65.4,833.5,79.9,355.0,T002
2025-04-11,0,Night,19.1,69.0,947.0,61.5,337.0,T002
2025-04-11,1,Night,16.3,67.5,949.7,66.4,440.0,T002
2025-04-11,2,Night,16.2,73.7,812.3,66.9,248.0,T002
2025-04-11,3,Night,19.3,67.7,883.3,62.5,494.0,T002
2025-04-11,4,Night,16.2,67.8,992.3,69.9,191.0,T002
2025-04-11,5,Night,16.2,73.5,921.7,61.9,485.0,T002
2025-04-11,6,Day,22.6,70.0,1101.3,60.7,12756.0,T002
2025-04-11,7,Day,23.8,66.3,1138.0,74.0,17693.0,T002
2025-04-11,8,Day,25.6,62.0,1163.9,73.5,17430.0,T002
2025-04-11,9,Day,22.6,63.0,1166.2,66.5,14881.0,T002
2025-04-11,10,Day,24.1,68.2,1003.7,72.1,19168.0,T002
2025-04-11,11,Day,23.1,67.8,1030.0,79.7,11602.0,T002
2025-04-11,12,Day,24.9,62.2,1008.5,60.9,11156.0,T002
2025-04-11,13,Day,26.0,63.5,1191.1,71.5,14553.0,T002
2025-04-11,14,Day,25.9,69.2,1118.7,75.9,13548.0,T002
2025-04-11,15,Day,26.0,69.8,1133.2,67.6,17099.0,T002
2025-04-11,16,Day,24.0,66.8,1121.3,73.8,10491.0,T002
2025-04-11,17,Day,25.0,69.7,1128.3,73.4,18799.0,T002
2025-04-11,18,Night,16.1,65.9,974.5,67.7,132.0,T002
2025-04-11,19,Night,18.0,73.3,878.7,69.9,364.0,T002
2025-04-11,20,Night,19.8,72.5,969.6,63.7,333.0,T002
2025-04-11,21,Night,19.8,70.1,944.9,78.6,88.0,T002
2025-04-11,22,Night,19.1,73.0,845.7,69.2,77.0,T002
2025-04-11,23,Night,19.7,71.0,818.9,60.4,432.0,T002
2025-04-12,0,Night,16.7,67.3,860.2,66.2,29.0,T002
2025-04-12,1,Night,16.4,72.9,902.9,74.0,423.0,T002
2025-04-12,2,Night,17.6,66.8,856.6,69.4,68.0,T002
2025-04-12,3,Night,16.3,68.0,823.7,75.3,320.0,T002
2025-04-12,4,Night,17.0,66.4,986.6,64.0,169.0,T002
2025-04-12,5,Night,18.4,69.9,969.4,74.7,412.0,T002
2025-04-12,6,Day,22.4,69.4,1054.9,71.4,18277.0,T002
2025-04-12,7,Day,23.2,68.1,1179.8,72.5,18678.0,T002
2025-04-12,8,Day,23.3,65.8,1014.2,74.9,15426.0,T002
2025-04-12,9,Day,23.3,69.4,1100.4,66.6,19579.0,T002
2025-04-12,10,Day,23.7,67.8,1112.7,67.3,17163.0,T002
2025-04-12,11,Day,25.7,65.7,1131.8,73.6,15422.0,T002
2025-04-12,12,Day,22.5,61.1,1027.8,63.2,10924.0,T002
2025-04-12,13,Day,24.2,64.8,1163.9,74.7,17411.0,T002
2025-04-12,14,Day,25.2,60.8,1043.3,71.9,11758.0,T002
2025-04-12,15,Day,22.0,65.1,1042.8,61.1,17701.0,T002
2025-04-12,16,Day,24.8,67.2,1155.0,61.1,12316.0,T002
2025-04-12,17,Day,24.9,62.3,1138.3,73.1,17884.0,T002
2025-04-12,18,Night,16.4,66.9,897.3,79.2,453.0,T002
2025-04-12,19,Night,19.7,68.8,862.0,66.4,484.0,T002
2025-04-12,20,Night,16.8,68.9,853.5,65.0,318.0,T002
2025-04-12,21,Night,17.2,69.4,998.0,70.3,397.0,T002
2025-04-12,22,Night,19.9,66.5,892.5,63.8,406.0,T002
2025-04-12,23,Night,19.3,72.7,835.4,68.2,181.0,T002
2025-04-13,0,Night,19.3,74.9,872.8,65.7,437.0,T002
2025-04-13,1,Night,19.4,74.6,939.0,72.5,499.0,T002
2025-04-13,2,Night,18.4,71.8,946.6,73.5,494.0,T002
2025-04-13,3,Night,17.2,72.7,886.2,71.4,443.0,T002
2025-04-13,4,Night,16.8,65.6,931.7,75.1,46.0,T002
2025-04-13,5,Night,17.3,66.8,812.9,78.2,499.0,T002
2025-04-13,6,Day,25.9,69.6,1109.6,66.7,14595.0,T002
2025-04-13,7,Day,22.8,62.7,1094.3,67.9,19450.0,T002
2025-04-13,8,Day,24.2,60.4,1035.5,78.8,11278.0,T002
2025-04-13,9,Day,23.1,62.9,1061.8,69.5,11117.0,T002
2025-04-13,10,Day,25.0,68.8,1068.1,62.7,14153.0,T002
2025-04-13,11,Day,22.9,70.0,1025.6,65.7,13226.0,T002
2025-04-13,12,Day,25.9,63.3,1070.1,70.8,19883.0,T002
2025-04-13,13,Day,25.8,64.2,1091.8,66.3,13118.0,T002
2025-04-13,14,Day,22.8,64.0,1068.7,64.2,11300.0,T002
2025-04-13,15,Day,23.1,65.8,1085.8,74.6,16180.0,T002
2025-04-13,16,Day,25.9,62.3,1168.5,67.6,15894.0,T002
2025-04-13,17,Day,22.6,69.9,1161.3,78.4,19428.0,T002
2025-04-13,18,Night,19.4,67.7,878.0,67.2,382.0,T002
2025-04-13,19,Night,19.0,65.4,915.4,75.4,98.0,T002
2025-04-13,20,Night,16.3,67.1,884.9,79.1,423.0,T002
2025-04-13,21,Night,19.9,70.8,956.1,69.7,124.0,T002
2025-04-13,22,Night,18.9,72.8,825.0,72.4,357.0,T002
2025-04-13,23,Night,16.6,73.3,948.2,68.0,224.0,T002
2025-04-14,0,Night,17.5,66.6,957.2,70.1,215.0,T002
2025-04-14,1,Night,16.7,73.4,875.1,69.3,151.0,T002
2025-04-14,2,Night,18.4,68.4,814.7,78.5,440.0,T002
2025-04-14,3,Night,19.4,67.4,835.5,64.7,262.0,T002
2025-04-14,4,Night,16.4,65.5,845.5,78.5,129.0,T002
2025-04-14,5,Night,19.8,68.1,904.3,79.7,495.0,T002
2025-04-14,6,Day,23.7,63.0,1151.4,68.5,13010.0,T002
2025-04-14,7,Day,23.4,60.5,1159.1,78.0,10032.0,T002
2025-04-14,8,Day,24.5,69.3,1064.5,63.8,12285.0,T002
2025-04-14,9,Day,22.1,68.7,1000.4,71.4,11182.0,T002
2025-04-14,10,Day,22.2,69.3,1063.2,71.7,19960.0,T002
2025-04-14,11,Day,25.7,61.0,1110.1,69.5,15536.0,T002
2025-04-14,12,Day,24.8,68.4,1006.3,77.9,11114.0,T002
2025-04-14,13,Day,22.9,67.9,1125.8,79.1,15543.0,T002
2025-04-14,14,Day,23.8,62.5,1076.5,63.0,14479.0,T002
2025-04-14,15,Day,22.1,67.2,1030.1,62.4,11288.0,T002
2025-04-14,16,Day,24.5,62.7,1071.2,73.2,18148.0,T002
2025-04-14,17,Day,24.3,63.5,1066.7,79.0,16524.0,T002
2025-04-14,18,Night,17.7,65.3,825.4,65.1,101.0,T002
2025-04-14,19,Night,17.5,71.6,923.7,70.0,102.0,T002
2025-04-14,20,Night,17.5,67.2,976.5,72.4,445.0,T002
2025-04-14,21,Night,17.2,66.8,842.1,73.4,471.0,T002
2025-04-14,22,Night,16.6,66.3,912.7,79.0,189.0,T002
2025-04-14,23,Night,16.6,72.8,923.9,71.2,227.0,T002
2025-04-15,0,Night,17.5,74.2,852.6,70.6,379.0,T002
2025-04-15,1,Night,17.5,65.9,836.5,77.7,50.0,T002
2025-04-15,2,Night,19.7,70.2,945.9,65.5,35.0,T002
2025-04-15,3,Night,19.8,72.2,933.8,74.6,485.0,T002
2025-04-15,4,Night,16.2,66.8,891.0,74.0,303.0,T002
2025-04-15,5,Night,17.0,67.7,996.3,67.7,355.0,T002
2025-04-15,6,Day,22.8,65.8,1035.9,76.5,19904.0,T002
2025-04-15,7,Day,23.4,62.2,1017.5,62.1,12684.0,T002
2025-04-15,8,Day,23.2,64.7,1036.4,66.7,15059.0,T002
2025-04-15,9,Day,25.3,60.5,1124.3,71.0,14297.0,T002
2025-04-15,10,Day,23.7,68.6,1118.9,62.0,19309.0,T002
2025-04-15,11,Day,25.1,62.3,1042.7,68.8,10338.0,T002
2025-04-15,12,Day,24.5,67.7,1126.3,64.4,17279.0,T002
2025-04-15,13,Day,22.3,62.7,1153.8,68.8,11477.0,T002
2025-04-15,14,Day,24.7,65.7,1034.3,65.2,13734.0,T002
2025-04-15,15,Day,22.3,67.7,1034.4,68.3,19887.0,T002
2025-04-15,16,Day,22.1,68.1,1159.3,63.3,15370.0,T002
2025-04-15,17,Day,23.2,68.9,1129.8,66.1,18677.0,T002
2025-04-15,18,Night,19.4,69.6,914.0,69.8,337.0,T002
2025-04-15,19,Night,17.0,69.8,818.0,75.1,297.0,T002
2025-04-15,20,Night,17.0,66.5,893.4,70.7,187.0,T002
2025-04-15,21,Night,19.3,70.1,918.9,69.1,69.0,T002
2025-04-15,22,Night,19.0,65.1,927.9,73.7,82.0,T002
2025-04-15,23,Night,19.7,72.6,956.3,63.7,338.0,T002
2025-04-16,0,Night,17.8,74.6,829.6,67.6,193.0,T002
2025-04-16,1,Night,16.3,67.5,990.0,77.2,300.0,T002
2025-04-16,2,Night,17.8,71.8,935.5,70.4,71.0,T002
2025-04-16,3,Night,16.9,73.1,971.2,78.6,201.0,T002
2025-04-16,4,Night,19.0,65.9,930.3,76.9,375.0,T002
2025-04-16,5,Night,19.3,68.9,813.2,78.3,461.0,T002
2025-04-16,6,Day,22.5,61.5,1158.2,70.0,16131.0,T002
2025-04-16,7,Day,22.9,60.4,1023.7,79.6,11091.0,T002
2025-04-16,8,Day,23.2,63.5,1052.5,70.4,15931.0,T002
2025-04-16,9,Day,24.9,68.5,1146.8,74.1,16623.0,T002
2025-04-16,10,Day,24.0,64.8,1110.3,66.5,16335.0,T002
2025-04-16,11,Day,22.7,63.7,1162.4,72.9,13791.0,T002
2025-04-16,12,Day,25.0,69.3,1181.6,69.2,18925.0,T002
2025-04-16,13,Day,25.7,68.7,1158.1,77.4,19223.0,T002
2025-04-16,14,Day,23.4,63.4,1174.6,60.6,13406.0,T002
2025-04-16,15,Day,22.3,60.2,1148.0,68.2,12752.0,T002
2025-04-16,16,Day,23.2,67.2,1098.2,73.0,16231.0,T002
2025-04-16,17,Day,25.2,66.3,1041.4,79.9,11924.0,T002
2025-04-16,18,Night,18.9,69.7,879.1,66.1,23.0,T002
2025-04-16,19,Night,19.4,70.0,851.2,64.7,311.0,T002
2025-04-16,20,Night,17.6,67.2,930.2,66.8,360.0,T002
2025-04-16,21,Night,16.3,73.2,841.7,64.7,342.0,T002
2025-04-16,22,Night,16.8,68.3,809.5,76.5,369.0,T002
2025-04-16,23,Night,18.4,72.9,824.2,79.3,493.0,T002
2025-04-17,0,Night,16.0,74.3,846.2,71.6,457.0,T002
2025-04-17,1,Night,17.3,74.9,862.2,67.9,435.0,T002
2025-04-17,2,Night,16.6,71.5,986.1,78.2,353.0,T002
2025-04-17,3,Night,17.9,74.6,815.0,69.5,357.0,T002
2025-04-17,4,Night,16.6,67.3,808.0,68.3,309.0,T002
2025-04-17,5,Night,16.9,73.4,826.7,60.5,123.0,T002
2025-04-17,6,Day,22.6,67.0,1078.3,75.5,15844.0,T002
2025-04-17,7,Day,24.6,60.2,1058.8,73.8,13767.0,T002
2025-04-17,8,Day,25.8,69.3,1112.5,70.1,16430.0,T002
2025-04-17,9,Day,24.1,63.8,1177.5,65.7,17562.0,T002
2025-04-17,10,Day,23.0,67.5,1007.5,60.8,13164.0,T002
2025-04-17,11,Day,25.2,69.4,1133.2,76.5,13428.0,T002
2025-04-17,12,Day,25.9,60.1,1120.2,62.4,15058.0,T002
2025-04-17,13,Day,23.1,65.1,1172.2,74.7,11642.0,T002
2025-04-17,14,Day,22.8,61.3,1027.1,74.9,18837.0,T002
2025-04-17,15,Day,23.5,60.8,1091.2,65.4,13910.0,T002
2025-04-17,16,Day,24.2,63.4,1010.5,63.2,11447.0,T002
2025-04-17,17,Day,25.1,61.7,1154.4,76.0,14657.0,T002
2025-04-17,18,Night,18.5,68.1,916.2,62.4,121.0,T002
2025-04-17,19,Night,16.7,73.1,881.7,68.4,348.0,T002
2025-04-17,20,Night,19.7,65.7,948.4,61.1,306.0,T002
2025-04-17,21,Night,16.7,70.2,860.5,70.0,79.0,T002
2025-04-17,22,Night,18.9,74.7,905.4,74.4,135.0,T002
2025-04-17,23,Night,18.0,67.9,807.3,75.3,32.0,T002
2025-04-18,0,Night,19.0,65.9,899.6,73.2,432.0,T002
2025-04-18,1,Night,20.0,66.3,919.7,66.0,360.0,T002
2025-04-18,2,Night,16.8,68.9,866.5,61.6,241.0,T002
2025-04-18,3,Night,17.8,67.3,803.7,75.1,373.0,T002
2025-04-18,4,Night,18.7,65.0,800.4,68.7,141.0,T002
2025-04-18,5,Night,16.8,69.9,896.0,69.4,488.0,T002
2025-04-18,6,Day,22.2,61.9,1155.8,68.8,10860.0,T002
2025-04-18,7,Day,23.9,65.7,1142.1,72.1,10086.0,T002
2025-04-18,8,Day,24.5,68.0,1077.1,60.5,14458.0,T002
2025-04-18,9,Day,25.4,63.0,1043.1,66.2,11950.0,T002
2025-04-18,10,Day,25.1,63.5,1039.5,67.5,18258.0,T002
2025-04-18,11,Day,25.2,69.3,1038.0,75.4,14469.0,T002
2025-04-18,12,Day,24.4,60.4,1070.6,75.3,15220.0,T002
2025-04-18,13,Day,22.6,64.3,1061.0,72.9,19720.0,T002
2025-04-18,14,Day,25.0,69.8,1182.8,64.1,12164.0,T002
2025-04-18,15,Day,23.4,62.3,1110.2,66.5,15654.0,T002
2025-04-18,16,Day,22.1,61.8,1063.8,69.3,11611.0,T002
2025-04-18,17,Day,25.6,69.7,1094.8,77.1,10278.0,T002
2025-04-18,18,Night,18.2,71.0,902.4,66.3,293.0,T002
2025-04-18,19,Night,17.0,70.5,919.8,62.9,304.0,T002
2025-04-18,20,Night,18.2,73.5,978.1,76.1,23.0,T002
2025-04-18,21,Night,17.5,67.5,921.5,74.7,62.0,T002
2025-04-18,22,Night,16.2,67.3,957.0,60.6,44.0,T002
2025-04-18,23,Night,17.0,70.6,824.5,77.7,313.0,T002
2025-04-19,0,Night,17.1,66.8,887.4,65.1,258.0,T002
2025-04-19,1,Night,16.3,71.9,899.1,77.2,459.0,T002
2025-04-19,2,Night,17.4,67.7,842.2,64.4,7.0,T002
2025-04-19,3,Night,18.6,65.5,805.9,79.4,275.0,T002
2025-04-19,4,Night,19.8,65.0,880.3,73.3,338.0,T002
2025-04-19,5,Night,17.9,74.7,886.6,61.1,342.0,T002
2025-04-19,6,Day,24.1,65.8,1073.9,67.1,13031.0,T002
2025-04-19,7,Day,23.9,64.4,1180.2,77.4,12563.0,T002
2025-04-19,8,Day,24.3,68.1,1150.5,68.3,19954.0,T002
2025-04-19,9,Day,22.4,62.9,1112.7,66.6,12350.0,T002
2025-04-19,10,Day,22.6,66.1,1030.8,66.7,13805.0,T002
2025-04-19,11,Day,23.9,62.7,1158.4,74.9,16838.0,T002
2025-04-19,12,Day,25.0,66.7,1158.6,62.4,13775.0,T002
2025-04-19,13,Day,25.4,62.3,1025.0,70.9,18816.0,T002
2025-04-19,14,Day,22.2,67.6,1061.7,79.8,15087.0,T002
2025-04-19,15,Day,22.9,61.3,1090.3,61.1,19976.0,T002
2025-04-19,16,Day,25.9,68.4,1123.2,60.7,11220.0,T002
2025-04-19,17,Day,25.2,69.4,1044.8,63.4,10948.0,T002
2025-04-19,18,Night,20.0,66.1,955.7,76.7,495.0,T002
2025-04-19,19,Night,17.7,74.8,817.3,60.7,397.0,T002
2025-04-19,20,Night,16.8,74.7,897.1,63.2,425.0,T002
2025-04-19,21,Night,17.6,66.6,984.5,63.6,423.0,T002
2025-04-19,22,Night,16.6,70.4,804.9,67.7,164.0,T002
2025-04-19,23,Night,18.3,69.8,942.9,66.7,55.0,T002
2025-04-20,0,Night,19.3,69.4,840.7,79.4,225.0,T002
2025-04-20,1,Night,17.4,72.4,959.8,75.9,477.0,T002
2025-04-20,2,Night,18.7,74.5,875.3,66.0,450.0,T002
2025-04-20,3,Night,19.9,66.1,877.1,79.5,204.0,T002
2025-04-20,4,Night,16.2,69.6,849.3,79.1,239.0,T002
2025-04-20,5,Night,17.0,68.1,985.2,63.4,297.0,T002
2025-04-20,6,Day,22.2,65.4,1006.8,60.8,14620.0,T002
